relative_path,tensor_relative_path,source_dataset,subject_id_candidate,identity,split,motion_id,gender,native_fps,native_frames,canonical_fps,canonical_frames,source_sha256,source_sha256_verified,body_model_sha256,dmpl_model_sha256,schema,coordinate_frame,valid_fraction,forward_method,travel_displacement_m,travel_path_length_m,travel_straightness,travel_linearity,lateral_hip_alignment,leg_length_m,conversion_fingerprint,status,error
ACCAD/Female1Running_c3d/C24 -  side step left_poses.npz,ACCAD/Female1Running_c3d/C24 -  side step left_core11.npz,ACCAD,ACCAD::Female1Running_c3d,ACCAD::Female1,train,C24 -  side step left,female,120.0,476,30.0,119,a0e477eb30a220b9c6d51546aecfab988c6066a2f4898982d511f7c1207a0fe8,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback_due_to_travel_anatomy_misalignment,6.948481947232956,7.2193486731750856,0.9624804482780298,0.998884235287126,1.0000000000000002,0.7790807485580444,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Running_c3d/C25 -  side step right_poses.npz,ACCAD/Female1Running_c3d/C25 -  side step right_core11.npz,ACCAD,ACCAD::Female1Running_c3d,ACCAD::Female1,train,C25 -  side step right,female,120.0,515,30.0,129,188c98644f8d84a7d2e09b3141b2f249abed9759d9081f320813e3d6a1540b68,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback_due_to_travel_anatomy_misalignment,6.974186108915682,7.175543381241342,0.9719383938431677,0.9998545237627341,1.0,0.7762818932533264,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Running_c3d/C26 -  run to crouch_poses.npz,ACCAD/Female1Running_c3d/C26 -  run to crouch_core11.npz,ACCAD,ACCAD::Female1Running_c3d,ACCAD::Female1,train,C26 -  run to crouch,female,120.0,360,30.0,90,970e4d84f2e64a5a22d0b29e4969a837b572f1fdd8136726d9805b9e663d18a1,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,5.539252138970535,5.830178810875193,0.9500998714890212,0.999840254102987,0.9999999991844788,0.779315173625946,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Running_c3d/C27 - crouch to run1_poses.npz,ACCAD/Female1Running_c3d/C27 - crouch to run1_core11.npz,ACCAD,ACCAD::Female1Running_c3d,ACCAD::Female1,train,C27 - crouch to run1,female,120.0,386,30.0,97,890b1156192d113cfa89dc41e0faaa54ec480db90565f990894b18d533ab4ea7,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,7.618434856346954,7.890193806582649,0.9655573795907306,0.9998334548535351,0.9909429671727078,0.7712656259536743,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Running_c3d/C3 - Run_poses.npz,ACCAD/Female1Running_c3d/C3 - Run_core11.npz,ACCAD,ACCAD::Female1Running_c3d,ACCAD::Female1,train,C3 - Run,female,120.0,203,30.0,51,97ee81682cda69563d14ccc24600eb40b468949a77df5fe7b3a94974cfc10a93,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,7.251999467261393,7.799674330569234,0.929782342172757,0.9993625761270282,0.9978931029836787,0.7712656259536743,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Running_c3d/C4 - Run to walk1_poses.npz,ACCAD/Female1Running_c3d/C4 - Run to walk1_core11.npz,ACCAD,ACCAD::Female1Running_c3d,ACCAD::Female1,train,C4 - Run to walk1,female,120.0,424,30.0,106,7e994d31a837f26112605b6bc46b9e97bded16a58008191372effd7b1a910e5e,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,6.240759790795723,6.497157854234546,0.9605368887148533,0.9997899865747147,0.9998847077924088,0.7731426358222961,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Running_c3d/C5 - walk to run_poses.npz,ACCAD/Female1Running_c3d/C5 - walk to run_core11.npz,ACCAD,ACCAD::Female1Running_c3d,ACCAD::Female1,train,C5 - walk to run,female,120.0,650,30.0,163,dc2f2d70b6776aeb29062745b2cfa970cb1236bc5277a0206f547af1522b457a,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,7.989026187495777,8.319928665473176,0.9602277265488334,0.9998716019925846,0.9995160032771716,0.770075798034668,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Running_c3d/C6 - stand to run backwards_poses.npz,ACCAD/Female1Running_c3d/C6 - stand to run backwards_core11.npz,ACCAD,ACCAD::Female1Running_c3d,ACCAD::Female1,train,C6 - stand to run backwards,female,120.0,898,30.0,225,158f9b7f72781c41a70d9e42a37e585a4ee20f46ad16488389ac0f4e4708d584,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,6.46394298756251,6.8629147706175475,0.9418655489117874,0.9995049108029764,-0.9992974405866145,0.7665708661079407,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Running_c3d/C7 -  run backwards_poses.npz,ACCAD/Female1Running_c3d/C7 -  run backwards_core11.npz,ACCAD,ACCAD::Female1Running_c3d,ACCAD::Female1,train,C7 -  run backwards,female,120.0,371,30.0,93,d711cdd21058ea773c331db6cb055171bf98bbb152cf17dfb5d4e5c6b0545e58,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,7.901812276700918,8.150332877042684,0.9695079202173714,0.9999372198911299,-0.997808285150281,0.7717990875244141,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Running_c3d/C8 -  run backwards to stand_poses.npz,ACCAD/Female1Running_c3d/C8 -  run backwards to stand_core11.npz,ACCAD,ACCAD::Female1Running_c3d,ACCAD::Female1,train,C8 -  run backwards to stand,female,120.0,529,30.0,133,487eab0922852bcd5a5807b60121025212cc9d9e4fe7a62054082557dae1f589,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,7.220484860965135,7.410465280451287,0.9743632265591583,0.9998533691108705,-0.998759318599142,0.7704586386680603,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Running_c3d/C9 -  run backwards turn run forward_poses.npz,ACCAD/Female1Running_c3d/C9 -  run backwards turn run forward_core11.npz,ACCAD,ACCAD::Female1Running_c3d,ACCAD::Female1,train,C9 -  run backwards turn run forward,female,120.0,275,30.0,69,4ee5544c330787e8b220bf060f37471f44358749e7d5f475fe5e7c93bae2cc82,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback_due_to_travel_anatomy_misalignment,7.184136317017959,7.548130952331524,0.9517768520959309,0.9992129500737202,1.0,0.7756386399269104,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B1 - stand to walk_poses.npz,ACCAD/Female1Walking_c3d/B1 - stand to walk_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B1 - stand to walk,female,120.0,747,30.0,187,20c99cf6d9c7be4f75706ac2b534c95943ef642ce18b77cdf179c18fd873dc6f,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,3.6287868290150795,3.734330266782227,0.9717369835480322,0.9993237381341907,0.9963402691599709,0.7699095606803894,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B10 - walk turn left (45)_poses.npz,ACCAD/Female1Walking_c3d/B10 - walk turn left (45)_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B10 - walk turn left (45),female,120.0,950,30.0,238,fb26b2c818cc59d81bc8e76ece5f13c05b8801ab0562de2ed567bb70d7cab370,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,6.89508800313251,7.5517173834719475,0.9130489997180551,0.9665889476658327,0.9923852076611696,0.7679564952850342,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B11 - walk turn left (135)_poses.npz,ACCAD/Female1Walking_c3d/B11 - walk turn left (135)_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B11 - walk turn left (135),female,120.0,1123,30.0,281,08573cf65bb4a3b5e1f133e1db4b308e89684ab8fef0c56b34429d7423022438,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback_due_to_travel_anatomy_misalignment,2.6078515819509587,7.770283086447219,0.3356186065472343,0.6666237385946516,1.0,0.7675294876098633,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B12 - walk turn right (90)_poses.npz,ACCAD/Female1Walking_c3d/B12 - walk turn right (90)_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B12 - walk turn right (90),female,120.0,931,30.0,233,5dbf6f643f5346a5edcc0a6c74b4dfc946c5e18e4b0e53ac988e1a2721777963,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,5.186969109014493,6.875661206678917,0.7543956796440097,0.8496724647293127,0.9952815322943199,0.7679914236068726,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B13 - walk turn right (45)_poses.npz,ACCAD/Female1Walking_c3d/B13 - walk turn right (45)_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B13 - walk turn right (45),female,120.0,997,30.0,250,7729956f556612cddd36b7d4b6ff59f30b9bc0e4c7aa7e684ccf4a46a591dd49,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,7.386049368199584,8.194821213328328,0.9013069566651031,0.956000068219116,0.991248541588626,0.7685486078262329,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B14 - walk turn right (135)_poses.npz,ACCAD/Female1Walking_c3d/B14 - walk turn right (135)_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B14 - walk turn right (135),female,120.0,1076,30.0,269,c276ad25a41869b1342ec1140ea0c9eb487fe73aee1d74b7a6c1ebca867073a7,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback_due_to_travel_anatomy_misalignment,3.3876767527010845,8.274256900534272,0.40942368522330275,0.6021049132318631,1.0,0.7678214311599731,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B15 - walk turn around (same direction)_poses.npz,ACCAD/Female1Walking_c3d/B15 - walk turn around (same direction)_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B15 - walk turn around (same direction),female,120.0,1273,30.0,319,d4a482eed564e8525572a2f750abfdc031bb0d63a31464bfc17f26ad5377702f,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback,0.11228710707353515,8.611569658002132,0.013039098739588613,0.9929769727685934,1.0,0.765941858291626,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B16 - walk turn change direction_poses.npz,ACCAD/Female1Walking_c3d/B16 - walk turn change direction_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B16 - walk turn change direction,female,120.0,1323,30.0,331,f2682af589c9df27fc8409612394bca35389a5cc27261092388d98fe4025c796,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,5.5775715735304185,7.889246576857316,0.7069840597823279,0.7543459938241387,0.9849878513342855,0.7677890062332153,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B17 - walk to hop to walk1_poses.npz,ACCAD/Female1Walking_c3d/B17 - walk to hop to walk1_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B17 - walk to hop to walk1,female,120.0,754,30.0,189,6e8978a4c9e4b08bb347ec9cb71e17adcc1140268a2db2c9e4d3a1cd540c1d82,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,8.334450142453948,8.464579488972937,0.9846266023387797,0.9999452072260665,0.9996558857230631,0.7685359716415405,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B18 - walk to leap to walk_poses.npz,ACCAD/Female1Walking_c3d/B18 - walk to leap to walk_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B18 - walk to leap to walk,female,120.0,683,30.0,171,034ac2f904cace098f8763522db70182b33b338405e572e1432d7b08eb80380a,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,8.00375452086899,8.209514696265469,0.9749363777264349,0.9996253626464743,0.9907807752632148,0.7690958976745605,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B19 - walk to pick up box_poses.npz,ACCAD/Female1Walking_c3d/B19 - walk to pick up box_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B19 - walk to pick up box,female,120.0,830,30.0,208,3b23958e2662cf92ab42fe614daee52d0f4a21790382e772b14e0edda9ece3aa,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,3.537383960422583,4.033858031973094,0.8769232661101687,0.9997170439272204,0.9956176878948818,0.7669111490249634,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B2 - walk to stand t2_poses.npz,ACCAD/Female1Walking_c3d/B2 - walk to stand t2_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B2 - walk to stand t2,female,120.0,588,30.0,147,ebf1bfec6202309eb5ac3a6d930ba94762bcd1104a034a67d38c046ab33a8344,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,3.3257212592773566,3.447974936824406,0.9645433392681081,0.9988756329026259,0.9996104358217782,0.7706613540649414,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B2 - walk to stand_poses.npz,ACCAD/Female1Walking_c3d/B2 - walk to stand_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B2 - walk to stand,female,120.0,682,30.0,171,a5fad8b7037a77395c33c1189159d8a616a21f300c587c806e0d482dbeaab382,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,3.5474735320258413,3.728428097170627,0.9514662585870689,0.9986820261589409,0.9994491656450032,0.771083414554596,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B20 - walk with box_poses.npz,ACCAD/Female1Walking_c3d/B20 - walk with box_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B20 - walk with box,female,120.0,514,30.0,129,58fce8e25bb82655274641a0c307db969ca9fa870c05151bc94c9b41aa4366e0,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,3.7755301900114846,3.8851370235853167,0.9717881678539401,0.999834251638757,0.9990834775318457,0.7700583934783936,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B21 - put down box to walk_poses.npz,ACCAD/Female1Walking_c3d/B21 - put down box to walk_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B21 - put down box to walk,female,120.0,1131,30.0,283,5bae287bf991a0be82bb187c5160f74719ae1269601248d71900214bed11b419,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,7.455556480897483,7.768642298884616,0.9596987728432181,0.9996517810242666,0.999894320529033,0.7680710554122925,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B21 s2 - put down box to walk_poses.npz,ACCAD/Female1Walking_c3d/B21 s2 - put down box to walk_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B21 s2 - put down box to walk,female,120.0,1377,30.0,345,a482041665c1d4735ce9abab7187351ea5c3fc4fbea309238b2a0edb3baa48fc,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,6.824368177262773,7.323833578317805,0.9318027374988833,0.9990233848410501,0.9941745363039153,0.7679975032806396,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B21 s3 - put down box to walk_poses.npz,ACCAD/Female1Walking_c3d/B21 s3 - put down box to walk_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B21 s3 - put down box to walk,female,120.0,1289,30.0,323,6f6129ab548e15b019329a19a1fdf82dd6e5c586f596cc45922c7e517c0b0d1f,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,6.998742663955933,7.421614014794597,0.9430216459659999,0.9996159524311516,0.9927630376072198,0.7665418386459351,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B22 - side step left_poses.npz,ACCAD/Female1Walking_c3d/B22 - side step left_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B22 - side step left,female,120.0,1103,30.0,276,4a771de243ea899c56da9316de02b96890a482134b11100d9141e86aff5b02a7,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback_due_to_travel_anatomy_misalignment,5.836863426418903,6.126464545381267,0.9527294874854546,0.9996718082821643,1.0,0.7717502117156982,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B23 - side step right_poses.npz,ACCAD/Female1Walking_c3d/B23 - side step right_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B23 - side step right,female,120.0,999,30.0,250,ffea4fe600695af2c2359edc652a96a91f3776be7cc805785e84803018089555,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,hip_facing_fallback_due_to_travel_anatomy_misalignment,6.673078803012086,6.881324592696658,0.9697375429861876,0.9992332511309067,1.0,0.7752239108085632,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
ACCAD/Female1Walking_c3d/B24 - walk to crouch_poses.npz,ACCAD/Female1Walking_c3d/B24 - walk to crouch_core11.npz,ACCAD,ACCAD::Female1Walking_c3d,ACCAD::Female1,train,B24 - walk to crouch,female,120.0,849,30.0,213,816cb32c5f18d06d242419ea4aa686544027fbc3fc54fc8b84f3e8cd99ddd513,True,fc10da26f7fc1d5a913c1fba57ed67a84ab9c55e5391c653c983d57acf1a39d2,6aa747a67da957367d450101869df85eb51938e51715ea92113d5b6edb79d5bc,core11-v1,gait-parity-body-v1,1.0,pelvis_travel_pca_signed_by_robust_displacement,2.7423726728496804,2.9932869854085036,0.9161743214793753,0.9966806943094284,0.999996680969367,0.7702207565307617,4664fd77484e9f3da96576b65b8ccd71a2c56d2e46311981d927d3297401c2cb,converted,
