endpoint,scale_policy,method,extractor,seed,condition,records,reference_eligible,reference_ineligible,original_supported,complete_predictions,incomplete_predictions,count_mismatch_records,reference_events,matched_events,missed_events,known_extra_events,extra_count_unknown_records,event_recall,known_event_precision,conditional_timing_mae_s
visible,frame_reference,static,vitpose_base,17,all_conditions,128,32,96,0,32,0,32,158,149,9.0,182.0,0,0.9430379746835443,0.4501510574018127,0.0265771812080536
visible,frame_reference,static,vitpose_base,17,blur,32,16,16,0,16,0,16,79,73,6.0,85.0,0,0.9240506329113924,0.4620253164556962,0.0273972602739725
visible,frame_reference,static,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,static,vitpose_base,17,clean,32,16,16,0,16,0,16,79,76,3.0,97.0,0,0.9620253164556962,0.4393063583815029,0.025789473684210446
visible,frame_reference,static,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,unchanged,hrnet_w32,17,all_conditions,128,32,96,1,32,0,31,158,148,10.0,185.0,0,0.9367088607594937,0.4444444444444444,0.03270270270270256
visible,frame_reference,unchanged,hrnet_w32,17,blur,32,16,16,0,16,0,16,79,74,5.0,94.0,0,0.9367088607594937,0.44047619047619047,0.03081081081081071
visible,frame_reference,unchanged,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,unchanged,hrnet_w32,17,clean,32,16,16,1,16,0,15,79,74,5.0,91.0,0,0.9367088607594937,0.4484848484848485,0.034594594594594415
visible,frame_reference,unchanged,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,unchanged,rtmpose_m,17,all_conditions,128,32,96,1,32,0,31,158,149,9.0,101.0,0,0.9430379746835443,0.596,0.027919463087248304
visible,frame_reference,unchanged,rtmpose_m,17,blur,32,16,16,1,16,0,15,79,74,5.0,55.0,0,0.9367088607594937,0.5736434108527132,0.030810810810810815
visible,frame_reference,unchanged,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,unchanged,rtmpose_m,17,clean,32,16,16,0,16,0,16,79,75,4.0,46.0,0,0.9493670886075949,0.6198347107438017,0.025066666666666633
visible,frame_reference,unchanged,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,unchanged,vitpose_base,17,all_conditions,128,32,96,4,32,0,28,158,146,12.0,84.0,0,0.9240506329113924,0.6347826086956522,0.024931506849315062
visible,frame_reference,unchanged,vitpose_base,17,blur,32,16,16,2,16,0,14,79,72,7.0,42.0,0,0.9113924050632911,0.631578947368421,0.02499999999999998
visible,frame_reference,unchanged,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,frame_reference,unchanged,vitpose_base,17,clean,32,16,16,2,16,0,14,79,74,5.0,42.0,0,0.9367088607594937,0.6379310344827587,0.024864864864864875
visible,frame_reference,unchanged,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,coordinate,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,156,146,10.0,206.0,0,0.9358974358974359,0.4147727272727273,0.03616438356164381
visible,window_median_reference,coordinate,hrnet_w32,17,blur,32,16,16,0,16,0,16,78,75,3.0,105.0,0,0.9615384615384616,0.4166666666666667,0.03573333333333328
visible,window_median_reference,coordinate,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,coordinate,hrnet_w32,17,clean,32,16,16,0,16,0,16,78,71,7.0,101.0,0,0.9102564102564102,0.4127906976744186,0.03661971830985916
visible,window_median_reference,coordinate,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,coordinate,rtmpose_m,17,all_conditions,128,32,96,3,32,0,29,156,137,19.0,133.0,0,0.8782051282051282,0.5074074074074074,0.03912408759124088
visible,window_median_reference,coordinate,rtmpose_m,17,blur,32,16,16,1,16,0,15,78,69,9.0,72.0,0,0.8846153846153846,0.48936170212765956,0.04231884057971006
visible,window_median_reference,coordinate,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,coordinate,rtmpose_m,17,clean,32,16,16,2,16,0,14,78,68,10.0,61.0,0,0.8717948717948718,0.5271317829457365,0.03588235294117657
visible,window_median_reference,coordinate,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,coordinate,vitpose_base,17,all_conditions,128,32,96,2,32,0,30,156,135,21.0,143.0,0,0.8653846153846154,0.4856115107913669,0.03259259259259268
visible,window_median_reference,coordinate,vitpose_base,17,blur,32,16,16,1,16,0,15,78,67,11.0,74.0,0,0.8589743589743589,0.475177304964539,0.038208955223880695
visible,window_median_reference,coordinate,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,coordinate,vitpose_base,17,clean,32,16,16,1,16,0,15,78,68,10.0,69.0,0,0.8717948717948718,0.49635036496350365,0.02705882352941184
visible,window_median_reference,coordinate,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,direct,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,156,150,6.0,202.0,0,0.9615384615384616,0.42613636363636365,0.03333333333333323
visible,window_median_reference,direct,hrnet_w32,17,blur,32,16,16,0,16,0,16,78,76,2.0,108.0,0,0.9743589743589743,0.41304347826086957,0.034736842105263094
visible,window_median_reference,direct,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,direct,hrnet_w32,17,clean,32,16,16,0,16,0,16,78,74,4.0,94.0,0,0.9487179487179487,0.44047619047619047,0.031891891891891753
visible,window_median_reference,direct,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,direct,rtmpose_m,17,all_conditions,128,32,96,2,32,0,30,156,146,10.0,107.0,0,0.9358974358974359,0.5770750988142292,0.029589041095890486
visible,window_median_reference,direct,rtmpose_m,17,blur,32,16,16,1,16,0,15,78,74,4.0,63.0,0,0.9487179487179487,0.5401459854014599,0.031891891891891955
visible,window_median_reference,direct,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,direct,rtmpose_m,17,clean,32,16,16,1,16,0,15,78,72,6.0,44.0,0,0.9230769230769231,0.6206896551724138,0.02722222222222231
visible,window_median_reference,direct,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,direct,vitpose_base,17,all_conditions,128,32,96,2,32,0,30,156,146,10.0,93.0,0,0.9358974358974359,0.6108786610878661,0.024931506849315145
visible,window_median_reference,direct,vitpose_base,17,blur,32,16,16,0,16,0,16,78,74,4.0,54.0,0,0.9487179487179487,0.578125,0.025945945945946
visible,window_median_reference,direct,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,direct,vitpose_base,17,clean,32,16,16,2,16,0,14,78,72,6.0,39.0,0,0.9230769230769231,0.6486486486486487,0.023888888888888998
visible,window_median_reference,direct,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter0,hrnet_w32,17,all_conditions,128,32,96,1,32,0,31,156,148,8.0,165.0,0,0.9487179487179487,0.4728434504792332,0.03648648648648633
visible,window_median_reference,filter0,hrnet_w32,17,blur,32,16,16,0,16,0,16,78,74,4.0,87.0,0,0.9487179487179487,0.45962732919254656,0.03621621621621608
visible,window_median_reference,filter0,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter0,hrnet_w32,17,clean,32,16,16,1,16,0,15,78,74,4.0,78.0,0,0.9487179487179487,0.4868421052631579,0.036756756756756576
visible,window_median_reference,filter0,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter0,rtmpose_m,17,all_conditions,128,32,96,3,32,0,29,156,148,8.0,90.0,0,0.9487179487179487,0.6218487394957983,0.029999999999999936
visible,window_median_reference,filter0,rtmpose_m,17,blur,32,16,16,2,16,0,14,78,73,5.0,49.0,0,0.9358974358974359,0.5983606557377049,0.03287671232876703
visible,window_median_reference,filter0,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter0,rtmpose_m,17,clean,32,16,16,1,16,0,15,78,75,3.0,41.0,0,0.9615384615384616,0.646551724137931,0.027199999999999964
visible,window_median_reference,filter0,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter0,vitpose_base,17,all_conditions,128,32,96,7,32,0,25,156,143,13.0,70.0,0,0.9166666666666666,0.6713615023474179,0.02489510489510489
visible,window_median_reference,filter0,vitpose_base,17,blur,32,16,16,4,16,0,12,78,70,8.0,32.0,0,0.8974358974358975,0.6862745098039216,0.02685714285714289
visible,window_median_reference,filter0,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter0,vitpose_base,17,clean,32,16,16,3,16,0,13,78,73,5.0,38.0,0,0.9358974358974359,0.6576576576576577,0.023013698630136952
visible,window_median_reference,filter0,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter1,hrnet_w32,17,all_conditions,128,32,96,6,32,0,26,156,133,23.0,60.0,0,0.8525641025641025,0.689119170984456,0.040601503759398444
visible,window_median_reference,filter1,hrnet_w32,17,blur,32,16,16,3,16,0,13,78,66,12.0,35.0,0,0.8461538461538461,0.6534653465346535,0.035151515151515045
visible,window_median_reference,filter1,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter1,hrnet_w32,17,clean,32,16,16,3,16,0,13,78,67,11.0,25.0,0,0.8589743589743589,0.7282608695652174,0.04597014925373134
visible,window_median_reference,filter1,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter1,rtmpose_m,17,all_conditions,128,32,96,7,32,0,25,156,126,30.0,14.0,0,0.8076923076923077,0.9,0.03111111111111116
visible,window_median_reference,filter1,rtmpose_m,17,blur,32,16,16,5,16,0,11,78,64,14.0,9.0,0,0.8205128205128205,0.8767123287671232,0.03937500000000012
visible,window_median_reference,filter1,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter1,rtmpose_m,17,clean,32,16,16,2,16,0,14,78,62,16.0,5.0,0,0.7948717948717948,0.9253731343283582,0.022580645161290307
visible,window_median_reference,filter1,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter1,vitpose_base,17,all_conditions,128,32,96,9,32,0,23,156,129,27.0,23.0,0,0.8269230769230769,0.8486842105263158,0.030077519379845055
visible,window_median_reference,filter1,vitpose_base,17,blur,32,16,16,4,16,0,12,78,63,15.0,14.0,0,0.8076923076923077,0.8181818181818182,0.03047619047619054
visible,window_median_reference,filter1,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter1,vitpose_base,17,clean,32,16,16,5,16,0,11,78,66,12.0,9.0,0,0.8461538461538461,0.88,0.029696969696969826
visible,window_median_reference,filter1,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter2,hrnet_w32,17,all_conditions,128,32,96,11,32,0,21,156,116,40.0,23.0,0,0.7435897435897436,0.8345323741007195,0.034827586206896625
visible,window_median_reference,filter2,hrnet_w32,17,blur,32,16,16,7,16,0,9,78,57,21.0,15.0,0,0.7307692307692307,0.7916666666666666,0.034385964912280714
visible,window_median_reference,filter2,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter2,hrnet_w32,17,clean,32,16,16,4,16,0,12,78,59,19.0,8.0,0,0.7564102564102564,0.8805970149253731,0.03525423728813572
visible,window_median_reference,filter2,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter2,rtmpose_m,17,all_conditions,128,32,96,7,32,0,25,156,110,46.0,11.0,0,0.7051282051282052,0.9090909090909091,0.0312727272727273
visible,window_median_reference,filter2,rtmpose_m,17,blur,32,16,16,3,16,0,13,78,55,23.0,8.0,0,0.7051282051282052,0.873015873015873,0.03636363636363639
visible,window_median_reference,filter2,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter2,rtmpose_m,17,clean,32,16,16,4,16,0,12,78,55,23.0,3.0,0,0.7051282051282052,0.9482758620689655,0.02618181818181821
visible,window_median_reference,filter2,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter2,vitpose_base,17,all_conditions,128,32,96,6,32,0,26,156,109,47.0,10.0,0,0.6987179487179487,0.9159663865546218,0.029357798165137682
visible,window_median_reference,filter2,vitpose_base,17,blur,32,16,16,4,16,0,12,78,55,23.0,5.0,0,0.7051282051282052,0.9166666666666666,0.03127272727272729
visible,window_median_reference,filter2,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,filter2,vitpose_base,17,clean,32,16,16,2,16,0,14,78,54,24.0,5.0,0,0.6923076923076923,0.9152542372881356,0.027407407407407526
visible,window_median_reference,filter2,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,initialized,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,156,151,5.0,186.0,0,0.967948717948718,0.44807121661721067,0.031788079470198585
visible,window_median_reference,initialized,hrnet_w32,17,blur,32,16,16,0,16,0,16,78,74,4.0,102.0,0,0.9487179487179487,0.42045454545454547,0.028648648648648536
visible,window_median_reference,initialized,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,initialized,hrnet_w32,17,clean,32,16,16,0,16,0,16,78,77,1.0,84.0,0,0.9871794871794872,0.4782608695652174,0.034805194805194735
visible,window_median_reference,initialized,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,initialized,rtmpose_m,17,all_conditions,128,32,96,4,32,0,28,156,146,10.0,80.0,0,0.9358974358974359,0.6460176991150443,0.03369863013698627
visible,window_median_reference,initialized,rtmpose_m,17,blur,32,16,16,2,16,0,14,78,72,6.0,43.0,0,0.9230769230769231,0.6260869565217392,0.034999999999999955
visible,window_median_reference,initialized,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,initialized,rtmpose_m,17,clean,32,16,16,2,16,0,14,78,74,4.0,37.0,0,0.9487179487179487,0.6666666666666666,0.03243243243243241
visible,window_median_reference,initialized,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,initialized,vitpose_base,17,all_conditions,128,32,96,4,32,0,28,156,142,14.0,75.0,0,0.9102564102564102,0.6543778801843319,0.024507042253521114
visible,window_median_reference,initialized,vitpose_base,17,blur,32,16,16,2,16,0,14,78,69,9.0,38.0,0,0.8846153846153846,0.6448598130841121,0.027246376811594163
visible,window_median_reference,initialized,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,initialized,vitpose_base,17,clean,32,16,16,2,16,0,14,78,73,5.0,37.0,0,0.9358974358974359,0.6636363636363637,0.021917808219178096
visible,window_median_reference,initialized,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,joint_affine,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,156,150,6.0,186.0,0,0.9615384615384616,0.44642857142857145,0.03359999999999983
visible,window_median_reference,joint_affine,hrnet_w32,17,blur,32,16,16,0,16,0,16,78,76,2.0,90.0,0,0.9743589743589743,0.4578313253012048,0.03578947368421035
visible,window_median_reference,joint_affine,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,joint_affine,hrnet_w32,17,clean,32,16,16,0,16,0,16,78,74,4.0,96.0,0,0.9487179487179487,0.43529411764705883,0.031351351351351184
visible,window_median_reference,joint_affine,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,joint_affine,rtmpose_m,17,all_conditions,128,32,96,3,32,0,29,156,147,9.0,85.0,0,0.9423076923076923,0.6336206896551724,0.030476190476190407
visible,window_median_reference,joint_affine,rtmpose_m,17,blur,32,16,16,2,16,0,14,78,73,5.0,46.0,0,0.9358974358974359,0.6134453781512605,0.03178082191780813
visible,window_median_reference,joint_affine,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,joint_affine,rtmpose_m,17,clean,32,16,16,1,16,0,15,78,74,4.0,39.0,0,0.9487179487179487,0.6548672566371682,0.02918918918918913
visible,window_median_reference,joint_affine,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,joint_affine,vitpose_base,17,all_conditions,128,32,96,5,32,0,27,156,143,13.0,75.0,0,0.9166666666666666,0.6559633027522935,0.025174825174825187
visible,window_median_reference,joint_affine,vitpose_base,17,blur,32,16,16,4,16,0,12,78,71,7.0,36.0,0,0.9102564102564102,0.6635514018691588,0.0276056338028169
visible,window_median_reference,joint_affine,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,joint_affine,vitpose_base,17,clean,32,16,16,1,16,0,15,78,72,6.0,39.0,0,0.9230769230769231,0.6486486486486487,0.022777777777777803
visible,window_median_reference,joint_affine,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,joint_offset,hrnet_w32,17,all_conditions,128,32,96,1,32,0,31,156,146,10.0,168.0,0,0.9358974358974359,0.46496815286624205,0.035342465753424535
visible,window_median_reference,joint_offset,hrnet_w32,17,blur,32,16,16,0,16,0,16,78,73,5.0,91.0,0,0.9358974358974359,0.4451219512195122,0.03397260273972591
visible,window_median_reference,joint_offset,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,joint_offset,hrnet_w32,17,clean,32,16,16,1,16,0,15,78,73,5.0,77.0,0,0.9358974358974359,0.4866666666666667,0.03671232876712315
visible,window_median_reference,joint_offset,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,joint_offset,rtmpose_m,17,all_conditions,128,32,96,4,32,0,28,156,147,9.0,90.0,0,0.9423076923076923,0.620253164556962,0.029387755102040745
visible,window_median_reference,joint_offset,rtmpose_m,17,blur,32,16,16,2,16,0,14,78,73,5.0,49.0,0,0.9358974358974359,0.5983606557377049,0.032328767123287576
visible,window_median_reference,joint_offset,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,joint_offset,rtmpose_m,17,clean,32,16,16,2,16,0,14,78,74,4.0,41.0,0,0.9487179487179487,0.6434782608695652,0.026486486486486452
visible,window_median_reference,joint_offset,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,joint_offset,vitpose_base,17,all_conditions,128,32,96,7,32,0,25,156,143,13.0,70.0,0,0.9166666666666666,0.6713615023474179,0.02489510489510489
visible,window_median_reference,joint_offset,vitpose_base,17,blur,32,16,16,4,16,0,12,78,70,8.0,32.0,0,0.8974358974358975,0.6862745098039216,0.02685714285714289
visible,window_median_reference,joint_offset,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,joint_offset,vitpose_base,17,clean,32,16,16,3,16,0,13,78,73,5.0,38.0,0,0.9358974358974359,0.6576576576576577,0.023013698630136952
visible,window_median_reference,joint_offset,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,ordinary_jepa,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,156,150,6.0,192.0,0,0.9615384615384616,0.43859649122807015,0.03173333333333325
visible,window_median_reference,ordinary_jepa,hrnet_w32,17,blur,32,16,16,0,16,0,16,78,75,3.0,98.0,0,0.9615384615384616,0.43352601156069365,0.03199999999999991
visible,window_median_reference,ordinary_jepa,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,ordinary_jepa,hrnet_w32,17,clean,32,16,16,0,16,0,16,78,75,3.0,94.0,0,0.9615384615384616,0.4437869822485207,0.031466666666666594
visible,window_median_reference,ordinary_jepa,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,ordinary_jepa,rtmpose_m,17,all_conditions,128,32,96,1,32,0,31,156,147,9.0,97.0,0,0.9423076923076923,0.6024590163934426,0.03102040816326527
visible,window_median_reference,ordinary_jepa,rtmpose_m,17,blur,32,16,16,0,16,0,16,78,72,6.0,49.0,0,0.9230769230769231,0.5950413223140496,0.03388888888888884
visible,window_median_reference,ordinary_jepa,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,ordinary_jepa,rtmpose_m,17,clean,32,16,16,1,16,0,15,78,75,3.0,48.0,0,0.9615384615384616,0.6097560975609756,0.02826666666666663
visible,window_median_reference,ordinary_jepa,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,ordinary_jepa,vitpose_base,17,all_conditions,128,32,96,3,32,0,29,156,146,10.0,83.0,0,0.9358974358974359,0.6375545851528385,0.025479452054794537
visible,window_median_reference,ordinary_jepa,vitpose_base,17,blur,32,16,16,2,16,0,14,78,72,6.0,41.0,0,0.9230769230769231,0.6371681415929203,0.026666666666666713
visible,window_median_reference,ordinary_jepa,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,ordinary_jepa,vitpose_base,17,clean,32,16,16,1,16,0,15,78,74,4.0,42.0,0,0.9487179487179487,0.6379310344827587,0.02432432432432431
visible,window_median_reference,ordinary_jepa,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,paired_jepa,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,156,148,8.0,179.0,0,0.9487179487179487,0.4525993883792049,0.0324324324324323
visible,window_median_reference,paired_jepa,hrnet_w32,17,blur,32,16,16,0,16,0,16,78,73,5.0,94.0,0,0.9358974358974359,0.437125748502994,0.030136986301369812
visible,window_median_reference,paired_jepa,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,paired_jepa,hrnet_w32,17,clean,32,16,16,0,16,0,16,78,75,3.0,85.0,0,0.9615384615384616,0.46875,0.03466666666666647
visible,window_median_reference,paired_jepa,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,paired_jepa,rtmpose_m,17,all_conditions,128,32,96,4,32,0,28,156,149,7.0,98.0,0,0.9551282051282052,0.6032388663967612,0.028724832214765048
visible,window_median_reference,paired_jepa,rtmpose_m,17,blur,32,16,16,2,16,0,14,78,73,5.0,52.0,0,0.9358974358974359,0.584,0.029041095890410894
visible,window_median_reference,paired_jepa,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,paired_jepa,rtmpose_m,17,clean,32,16,16,2,16,0,14,78,76,2.0,46.0,0,0.9743589743589743,0.6229508196721312,0.028421052631578896
visible,window_median_reference,paired_jepa,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,paired_jepa,vitpose_base,17,all_conditions,128,32,96,6,32,0,26,156,142,14.0,84.0,0,0.9102564102564102,0.6283185840707964,0.024225352112675996
visible,window_median_reference,paired_jepa,vitpose_base,17,blur,32,16,16,4,16,0,12,78,69,9.0,40.0,0,0.8846153846153846,0.6330275229357798,0.02724637681159412
visible,window_median_reference,paired_jepa,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,paired_jepa,vitpose_base,17,clean,32,16,16,2,16,0,14,78,73,5.0,44.0,0,0.9358974358974359,0.6239316239316239,0.02136986301369859
visible,window_median_reference,paired_jepa,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,reference_oracle,hrnet_w32,17,all_conditions,128,32,96,32,32,0,0,156,156,0.0,0.0,0,1.0,1.0,0.0
visible,window_median_reference,reference_oracle,hrnet_w32,17,blur,32,16,16,16,16,0,0,78,78,0.0,0.0,0,1.0,1.0,0.0
visible,window_median_reference,reference_oracle,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,reference_oracle,hrnet_w32,17,clean,32,16,16,16,16,0,0,78,78,0.0,0.0,0,1.0,1.0,0.0
visible,window_median_reference,reference_oracle,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,reference_oracle,rtmpose_m,17,all_conditions,128,32,96,32,32,0,0,156,156,0.0,0.0,0,1.0,1.0,0.0
visible,window_median_reference,reference_oracle,rtmpose_m,17,blur,32,16,16,16,16,0,0,78,78,0.0,0.0,0,1.0,1.0,0.0
visible,window_median_reference,reference_oracle,rtmpose_m,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,reference_oracle,rtmpose_m,17,clean,32,16,16,16,16,0,0,78,78,0.0,0.0,0,1.0,1.0,0.0
visible,window_median_reference,reference_oracle,rtmpose_m,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,reference_oracle,vitpose_base,17,all_conditions,128,32,96,32,32,0,0,156,156,0.0,0.0,0,1.0,1.0,0.0
visible,window_median_reference,reference_oracle,vitpose_base,17,blur,32,16,16,16,16,0,0,78,78,0.0,0.0,0,1.0,1.0,0.0
visible,window_median_reference,reference_oracle,vitpose_base,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,reference_oracle,vitpose_base,17,clean,32,16,16,16,16,0,0,78,78,0.0,0.0,0,1.0,1.0,0.0
visible,window_median_reference,reference_oracle,vitpose_base,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,shuffled_jepa,hrnet_w32,17,all_conditions,128,32,96,0,32,0,32,156,148,8.0,177.0,0,0.9487179487179487,0.4553846153846154,0.03297297297297286
visible,window_median_reference,shuffled_jepa,hrnet_w32,17,blur,32,16,16,0,16,0,16,78,74,4.0,91.0,0,0.9487179487179487,0.4484848484848485,0.030810810810810742
visible,window_median_reference,shuffled_jepa,hrnet_w32,17,blur_obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,shuffled_jepa,hrnet_w32,17,clean,32,16,16,0,16,0,16,78,74,4.0,86.0,0,0.9487179487179487,0.4625,0.03513513513513498
visible,window_median_reference,shuffled_jepa,hrnet_w32,17,obstruction,32,0,32,0,0,0,0,0,0,,,0,,,
visible,window_median_reference,shuffled_jepa,rtmpose_m,17,all_conditions,128,32,96,3,32,0,29,156,149,7.0,92.0,0,0.9551282051282052,0.6182572614107884,0.03006711409395965
visible,window_median_reference,shuffled_jepa,rtmpose_m,17,blur,32,16,16,2,16,0,14,78,73,5.0,50.0,0,0.9358974358974359,0.5934959349593496,0.03068493150684923
