method,split,seed,extractor,evidence_status,person_id,left_right_nle,endpoint,scale_policy,pair,condition
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.0403691183742101,all_valid_synthetic,frame_reference,ankle,all_conditions
joint_offset,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.0621342113362901,all_valid_synthetic,frame_reference,ankle,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.05602657970922756,all_valid_synthetic,frame_reference,ankle,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.06719169523182393,all_valid_synthetic,frame_reference,ankle,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.06523361338091734,all_valid_synthetic,frame_reference,ankle,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.07551966413044216,all_valid_synthetic,frame_reference,ankle,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.06796897147508696,all_valid_synthetic,frame_reference,ankle,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.060285249226983834,all_valid_synthetic,frame_reference,ankle,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.03959348241647309,all_valid_synthetic,frame_reference,ankle,all_conditions
joint_offset,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.06421126026492208,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.047715099143937525,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.06436700867044605,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.060431036267094576,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.05487074746605179,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.05762775348649994,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.055897462157260464,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.04142353748570983,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.055570357375866894,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.04351306855096754,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.053888978822305755,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.059285975516261885,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.06254367950126663,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.05943173052181617,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.05063646301060084,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.03759182102565119,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.056132361487369775,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.05751826771576776,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.06209231082442278,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.05791169430380669,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.0719540547441385,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.06435043011921575,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.057510908250008735,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.03995462173667198,all_valid_synthetic,frame_reference,ankle,all_conditions
ordinary_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.060935816128255625,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.048835288555098305,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.0655630323360575,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.061772027014809286,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.05631389614993915,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.05989825434274563,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.0571485032399285,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.042931712299493656,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.0570756921835379,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.04411258322954845,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.055880815685202756,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.06089728183268628,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.06403178729854676,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.06244434185694299,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.05317123376549217,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.03889386372096496,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.058758375156042375,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.05879992506791076,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.06440205648378755,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.059924665945855146,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.07506555319735385,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.06602575807685887,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.058861584898172135,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.04163894685984981,all_valid_synthetic,frame_reference,ankle,all_conditions
paired_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.06282763073722278,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.048853749267237415,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.06563415544627157,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.06192495808111174,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.05640980699466362,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.05998323460941848,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.057255726307679285,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.04296368115896171,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub106,0.05722034958474968,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub053,0.04415490210407859,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub054,0.055975851337055724,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub070,0.06106196945113251,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub072,0.06424069887930853,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub075,0.06258101779797326,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub086,0.053315239127131826,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub098,0.03893110466712815,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,rtmpose_m,automated-source-screen,BioMotionLab_NTroje::rub106,0.058946133586471376,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub053,0.0588785975561873,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub054,0.06455610554906514,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub070,0.06012073862113174,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub072,0.07531539194352706,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub075,0.0661395798427994,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub086,0.05899400478086781,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub098,0.04167073448582514,all_valid_synthetic,frame_reference,ankle,all_conditions
shuffled_jepa,development,17,vitpose_base,automated-source-screen,BioMotionLab_NTroje::rub106,0.06297870754430747,all_valid_synthetic,frame_reference,ankle,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub053,0.05301464475244099,all_valid_synthetic,frame_reference,ankle,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub054,0.06727751293244955,all_valid_synthetic,frame_reference,ankle,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub070,0.06582322434619803,all_valid_synthetic,frame_reference,ankle,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub072,0.056249426476431795,all_valid_synthetic,frame_reference,ankle,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub075,0.06411876981679507,all_valid_synthetic,frame_reference,ankle,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub086,0.057982981427385304,all_valid_synthetic,frame_reference,ankle,all_conditions
smoothnet,development,17,hrnet_w32,automated-source-screen,BioMotionLab_NTroje::rub098,0.043128806628012016,all_valid_synthetic,frame_reference,ankle,all_conditions
