window_id,sequence_index,tensor_relative_path,identity,split,start_frame,window_frames
20:256,20,ACCAD/Female1Gestures_c3d/D5 - Random Stuff 2_core11.npz,ACCAD::Female1,train,256,64
20:288,20,ACCAD/Female1Gestures_c3d/D5 - Random Stuff 2_core11.npz,ACCAD::Female1,train,288,64
20:320,20,ACCAD/Female1Gestures_c3d/D5 - Random Stuff 2_core11.npz,ACCAD::Female1,train,320,64
20:352,20,ACCAD/Female1Gestures_c3d/D5 - Random Stuff 2_core11.npz,ACCAD::Female1,train,352,64
20:384,20,ACCAD/Female1Gestures_c3d/D5 - Random Stuff 2_core11.npz,ACCAD::Female1,train,384,64
20:416,20,ACCAD/Female1Gestures_c3d/D5 - Random Stuff 2_core11.npz,ACCAD::Female1,train,416,64
20:435,20,ACCAD/Female1Gestures_c3d/D5 - Random Stuff 2_core11.npz,ACCAD::Female1,train,435,64
21:0,21,ACCAD/Female1Gestures_c3d/D6- CartWheel_core11.npz,ACCAD::Female1,train,0,64
21:32,21,ACCAD/Female1Gestures_c3d/D6- CartWheel_core11.npz,ACCAD::Female1,train,32,64
21:64,21,ACCAD/Female1Gestures_c3d/D6- CartWheel_core11.npz,ACCAD::Female1,train,64,64
21:79,21,ACCAD/Female1Gestures_c3d/D6- CartWheel_core11.npz,ACCAD::Female1,train,79,64
22:0,22,ACCAD/Female1Gestures_c3d/Female1 Subj Calibration_core11.npz,ACCAD::Female1,train,0,64
22:26,22,ACCAD/Female1Gestures_c3d/Female1 Subj Calibration_core11.npz,ACCAD::Female1,train,26,64
23:0,23,ACCAD/Female1Running_c3d/C10 -  run backwards stop run forward_core11.npz,ACCAD::Female1,train,0,64
23:32,23,ACCAD/Female1Running_c3d/C10 -  run backwards stop run forward_core11.npz,ACCAD::Female1,train,32,64
23:64,23,ACCAD/Female1Running_c3d/C10 -  run backwards stop run forward_core11.npz,ACCAD::Female1,train,64,64
23:89,23,ACCAD/Female1Running_c3d/C10 -  run backwards stop run forward_core11.npz,ACCAD::Female1,train,89,64
24:0,24,ACCAD/Female1Running_c3d/C11 -  run turn left (90)_core11.npz,ACCAD::Female1,train,0,64
24:6,24,ACCAD/Female1Running_c3d/C11 -  run turn left (90)_core11.npz,ACCAD::Female1,train,6,64
25:0,25,ACCAD/Female1Running_c3d/C13 -  run turn left (135)_core11.npz,ACCAD::Female1,train,0,64
25:22,25,ACCAD/Female1Running_c3d/C13 -  run turn left (135)_core11.npz,ACCAD::Female1,train,22,64
26:0,26,ACCAD/Female1Running_c3d/C14 -  run turn right  (90)_core11.npz,ACCAD::Female1,train,0,64
26:32,26,ACCAD/Female1Running_c3d/C14 -  run turn right  (90)_core11.npz,ACCAD::Female1,train,32,64
26:64,26,ACCAD/Female1Running_c3d/C14 -  run turn right  (90)_core11.npz,ACCAD::Female1,train,64,64
27:0,27,ACCAD/Female1Running_c3d/C15 -  run turn right  (45)_core11.npz,ACCAD::Female1,train,0,64
28:0,28,ACCAD/Female1Running_c3d/C16 -  run turn right  (135)_core11.npz,ACCAD::Female1,train,0,64
28:7,28,ACCAD/Female1Running_c3d/C16 -  run turn right  (135)_core11.npz,ACCAD::Female1,train,7,64
29:0,29,ACCAD/Female1Running_c3d/C19 -  run to hop to walk_core11.npz,ACCAD::Female1,train,0,64
29:32,29,ACCAD/Female1Running_c3d/C19 -  run to hop to walk_core11.npz,ACCAD::Female1,train,32,64
29:63,29,ACCAD/Female1Running_c3d/C19 -  run to hop to walk_core11.npz,ACCAD::Female1,train,63,64
30:0,30,ACCAD/Female1Running_c3d/C2 - Run to stand_core11.npz,ACCAD::Female1,train,0,64
30:32,30,ACCAD/Female1Running_c3d/C2 - Run to stand_core11.npz,ACCAD::Female1,train,32,64
30:64,30,ACCAD/Female1Running_c3d/C2 - Run to stand_core11.npz,ACCAD::Female1,train,64,64
30:96,30,ACCAD/Female1Running_c3d/C2 - Run to stand_core11.npz,ACCAD::Female1,train,96,64
31:0,31,ACCAD/Female1Running_c3d/C20 -  run to jump to walk_core11.npz,ACCAD::Female1,train,0,64
31:32,31,ACCAD/Female1Running_c3d/C20 -  run to jump to walk_core11.npz,ACCAD::Female1,train,32,64
31:56,31,ACCAD/Female1Running_c3d/C20 -  run to jump to walk_core11.npz,ACCAD::Female1,train,56,64
32:0,32,ACCAD/Female1Running_c3d/C21 -  run to pick up box_core11.npz,ACCAD::Female1,train,0,64
32:32,32,ACCAD/Female1Running_c3d/C21 -  run to pick up box_core11.npz,ACCAD::Female1,train,32,64
32:64,32,ACCAD/Female1Running_c3d/C21 -  run to pick up box_core11.npz,ACCAD::Female1,train,64,64
32:81,32,ACCAD/Female1Running_c3d/C21 -  run to pick up box_core11.npz,ACCAD::Female1,train,81,64
33:0,33,ACCAD/Female1Running_c3d/C21 s2 -  run to pick up box_core11.npz,ACCAD::Female1,train,0,64
33:13,33,ACCAD/Female1Running_c3d/C21 s2 -  run to pick up box_core11.npz,ACCAD::Female1,train,13,64
35:0,35,ACCAD/Female1Running_c3d/C24 -  side step left_core11.npz,ACCAD::Female1,train,0,64
35:32,35,ACCAD/Female1Running_c3d/C24 -  side step left_core11.npz,ACCAD::Female1,train,32,64
35:55,35,ACCAD/Female1Running_c3d/C24 -  side step left_core11.npz,ACCAD::Female1,train,55,64
36:0,36,ACCAD/Female1Running_c3d/C25 -  side step right_core11.npz,ACCAD::Female1,train,0,64
36:32,36,ACCAD/Female1Running_c3d/C25 -  side step right_core11.npz,ACCAD::Female1,train,32,64
36:64,36,ACCAD/Female1Running_c3d/C25 -  side step right_core11.npz,ACCAD::Female1,train,64,64
36:65,36,ACCAD/Female1Running_c3d/C25 -  side step right_core11.npz,ACCAD::Female1,train,65,64
37:0,37,ACCAD/Female1Running_c3d/C26 -  run to crouch_core11.npz,ACCAD::Female1,train,0,64
37:26,37,ACCAD/Female1Running_c3d/C26 -  run to crouch_core11.npz,ACCAD::Female1,train,26,64
38:0,38,ACCAD/Female1Running_c3d/C27 - crouch to run1_core11.npz,ACCAD::Female1,train,0,64
38:32,38,ACCAD/Female1Running_c3d/C27 - crouch to run1_core11.npz,ACCAD::Female1,train,32,64
38:33,38,ACCAD/Female1Running_c3d/C27 - crouch to run1_core11.npz,ACCAD::Female1,train,33,64
40:0,40,ACCAD/Female1Running_c3d/C4 - Run to walk1_core11.npz,ACCAD::Female1,train,0,64
40:32,40,ACCAD/Female1Running_c3d/C4 - Run to walk1_core11.npz,ACCAD::Female1,train,32,64
40:42,40,ACCAD/Female1Running_c3d/C4 - Run to walk1_core11.npz,ACCAD::Female1,train,42,64
41:0,41,ACCAD/Female1Running_c3d/C5 - walk to run_core11.npz,ACCAD::Female1,train,0,64
41:32,41,ACCAD/Female1Running_c3d/C5 - walk to run_core11.npz,ACCAD::Female1,train,32,64
41:64,41,ACCAD/Female1Running_c3d/C5 - walk to run_core11.npz,ACCAD::Female1,train,64,64
41:96,41,ACCAD/Female1Running_c3d/C5 - walk to run_core11.npz,ACCAD::Female1,train,96,64
41:99,41,ACCAD/Female1Running_c3d/C5 - walk to run_core11.npz,ACCAD::Female1,train,99,64
42:0,42,ACCAD/Female1Running_c3d/C6 - stand to run backwards_core11.npz,ACCAD::Female1,train,0,64
42:32,42,ACCAD/Female1Running_c3d/C6 - stand to run backwards_core11.npz,ACCAD::Female1,train,32,64
42:64,42,ACCAD/Female1Running_c3d/C6 - stand to run backwards_core11.npz,ACCAD::Female1,train,64,64
42:96,42,ACCAD/Female1Running_c3d/C6 - stand to run backwards_core11.npz,ACCAD::Female1,train,96,64
42:128,42,ACCAD/Female1Running_c3d/C6 - stand to run backwards_core11.npz,ACCAD::Female1,train,128,64
42:160,42,ACCAD/Female1Running_c3d/C6 - stand to run backwards_core11.npz,ACCAD::Female1,train,160,64
42:161,42,ACCAD/Female1Running_c3d/C6 - stand to run backwards_core11.npz,ACCAD::Female1,train,161,64
43:0,43,ACCAD/Female1Running_c3d/C7 -  run backwards_core11.npz,ACCAD::Female1,train,0,64
43:29,43,ACCAD/Female1Running_c3d/C7 -  run backwards_core11.npz,ACCAD::Female1,train,29,64
44:0,44,ACCAD/Female1Running_c3d/C8 -  run backwards to stand_core11.npz,ACCAD::Female1,train,0,64
44:32,44,ACCAD/Female1Running_c3d/C8 -  run backwards to stand_core11.npz,ACCAD::Female1,train,32,64
44:64,44,ACCAD/Female1Running_c3d/C8 -  run backwards to stand_core11.npz,ACCAD::Female1,train,64,64
44:69,44,ACCAD/Female1Running_c3d/C8 -  run backwards to stand_core11.npz,ACCAD::Female1,train,69,64
45:0,45,ACCAD/Female1Running_c3d/C9 -  run backwards turn run forward_core11.npz,ACCAD::Female1,train,0,64
45:5,45,ACCAD/Female1Running_c3d/C9 -  run backwards turn run forward_core11.npz,ACCAD::Female1,train,5,64
46:0,46,ACCAD/Female1Walking_c3d/B1 - stand to walk_core11.npz,ACCAD::Female1,train,0,64
46:32,46,ACCAD/Female1Walking_c3d/B1 - stand to walk_core11.npz,ACCAD::Female1,train,32,64
46:64,46,ACCAD/Female1Walking_c3d/B1 - stand to walk_core11.npz,ACCAD::Female1,train,64,64
46:96,46,ACCAD/Female1Walking_c3d/B1 - stand to walk_core11.npz,ACCAD::Female1,train,96,64
46:123,46,ACCAD/Female1Walking_c3d/B1 - stand to walk_core11.npz,ACCAD::Female1,train,123,64
47:0,47,ACCAD/Female1Walking_c3d/B10 - walk turn left (45)_core11.npz,ACCAD::Female1,train,0,64
47:32,47,ACCAD/Female1Walking_c3d/B10 - walk turn left (45)_core11.npz,ACCAD::Female1,train,32,64
47:64,47,ACCAD/Female1Walking_c3d/B10 - walk turn left (45)_core11.npz,ACCAD::Female1,train,64,64
47:96,47,ACCAD/Female1Walking_c3d/B10 - walk turn left (45)_core11.npz,ACCAD::Female1,train,96,64
47:128,47,ACCAD/Female1Walking_c3d/B10 - walk turn left (45)_core11.npz,ACCAD::Female1,train,128,64
47:160,47,ACCAD/Female1Walking_c3d/B10 - walk turn left (45)_core11.npz,ACCAD::Female1,train,160,64
47:174,47,ACCAD/Female1Walking_c3d/B10 - walk turn left (45)_core11.npz,ACCAD::Female1,train,174,64
48:0,48,ACCAD/Female1Walking_c3d/B11 - walk turn left (135)_core11.npz,ACCAD::Female1,train,0,64
48:32,48,ACCAD/Female1Walking_c3d/B11 - walk turn left (135)_core11.npz,ACCAD::Female1,train,32,64
48:64,48,ACCAD/Female1Walking_c3d/B11 - walk turn left (135)_core11.npz,ACCAD::Female1,train,64,64
48:96,48,ACCAD/Female1Walking_c3d/B11 - walk turn left (135)_core11.npz,ACCAD::Female1,train,96,64
48:128,48,ACCAD/Female1Walking_c3d/B11 - walk turn left (135)_core11.npz,ACCAD::Female1,train,128,64
48:160,48,ACCAD/Female1Walking_c3d/B11 - walk turn left (135)_core11.npz,ACCAD::Female1,train,160,64
48:192,48,ACCAD/Female1Walking_c3d/B11 - walk turn left (135)_core11.npz,ACCAD::Female1,train,192,64
48:217,48,ACCAD/Female1Walking_c3d/B11 - walk turn left (135)_core11.npz,ACCAD::Female1,train,217,64
49:0,49,ACCAD/Female1Walking_c3d/B12 - walk turn right (90)_core11.npz,ACCAD::Female1,train,0,64
49:32,49,ACCAD/Female1Walking_c3d/B12 - walk turn right (90)_core11.npz,ACCAD::Female1,train,32,64
49:64,49,ACCAD/Female1Walking_c3d/B12 - walk turn right (90)_core11.npz,ACCAD::Female1,train,64,64
49:96,49,ACCAD/Female1Walking_c3d/B12 - walk turn right (90)_core11.npz,ACCAD::Female1,train,96,64
49:128,49,ACCAD/Female1Walking_c3d/B12 - walk turn right (90)_core11.npz,ACCAD::Female1,train,128,64
49:160,49,ACCAD/Female1Walking_c3d/B12 - walk turn right (90)_core11.npz,ACCAD::Female1,train,160,64
49:169,49,ACCAD/Female1Walking_c3d/B12 - walk turn right (90)_core11.npz,ACCAD::Female1,train,169,64
50:0,50,ACCAD/Female1Walking_c3d/B13 - walk turn right (45)_core11.npz,ACCAD::Female1,train,0,64
50:32,50,ACCAD/Female1Walking_c3d/B13 - walk turn right (45)_core11.npz,ACCAD::Female1,train,32,64
50:64,50,ACCAD/Female1Walking_c3d/B13 - walk turn right (45)_core11.npz,ACCAD::Female1,train,64,64
50:96,50,ACCAD/Female1Walking_c3d/B13 - walk turn right (45)_core11.npz,ACCAD::Female1,train,96,64
50:128,50,ACCAD/Female1Walking_c3d/B13 - walk turn right (45)_core11.npz,ACCAD::Female1,train,128,64
50:160,50,ACCAD/Female1Walking_c3d/B13 - walk turn right (45)_core11.npz,ACCAD::Female1,train,160,64
50:186,50,ACCAD/Female1Walking_c3d/B13 - walk turn right (45)_core11.npz,ACCAD::Female1,train,186,64
51:0,51,ACCAD/Female1Walking_c3d/B14 - walk turn right (135)_core11.npz,ACCAD::Female1,train,0,64
51:32,51,ACCAD/Female1Walking_c3d/B14 - walk turn right (135)_core11.npz,ACCAD::Female1,train,32,64
51:64,51,ACCAD/Female1Walking_c3d/B14 - walk turn right (135)_core11.npz,ACCAD::Female1,train,64,64
51:96,51,ACCAD/Female1Walking_c3d/B14 - walk turn right (135)_core11.npz,ACCAD::Female1,train,96,64
51:128,51,ACCAD/Female1Walking_c3d/B14 - walk turn right (135)_core11.npz,ACCAD::Female1,train,128,64
51:160,51,ACCAD/Female1Walking_c3d/B14 - walk turn right (135)_core11.npz,ACCAD::Female1,train,160,64
51:192,51,ACCAD/Female1Walking_c3d/B14 - walk turn right (135)_core11.npz,ACCAD::Female1,train,192,64
51:205,51,ACCAD/Female1Walking_c3d/B14 - walk turn right (135)_core11.npz,ACCAD::Female1,train,205,64
52:0,52,ACCAD/Female1Walking_c3d/B15 - walk turn around (same direction)_core11.npz,ACCAD::Female1,train,0,64
52:32,52,ACCAD/Female1Walking_c3d/B15 - walk turn around (same direction)_core11.npz,ACCAD::Female1,train,32,64
52:64,52,ACCAD/Female1Walking_c3d/B15 - walk turn around (same direction)_core11.npz,ACCAD::Female1,train,64,64
52:96,52,ACCAD/Female1Walking_c3d/B15 - walk turn around (same direction)_core11.npz,ACCAD::Female1,train,96,64
52:128,52,ACCAD/Female1Walking_c3d/B15 - walk turn around (same direction)_core11.npz,ACCAD::Female1,train,128,64
52:160,52,ACCAD/Female1Walking_c3d/B15 - walk turn around (same direction)_core11.npz,ACCAD::Female1,train,160,64
52:192,52,ACCAD/Female1Walking_c3d/B15 - walk turn around (same direction)_core11.npz,ACCAD::Female1,train,192,64
52:224,52,ACCAD/Female1Walking_c3d/B15 - walk turn around (same direction)_core11.npz,ACCAD::Female1,train,224,64
52:255,52,ACCAD/Female1Walking_c3d/B15 - walk turn around (same direction)_core11.npz,ACCAD::Female1,train,255,64
53:0,53,ACCAD/Female1Walking_c3d/B16 - walk turn change direction_core11.npz,ACCAD::Female1,train,0,64
53:32,53,ACCAD/Female1Walking_c3d/B16 - walk turn change direction_core11.npz,ACCAD::Female1,train,32,64
53:64,53,ACCAD/Female1Walking_c3d/B16 - walk turn change direction_core11.npz,ACCAD::Female1,train,64,64
53:96,53,ACCAD/Female1Walking_c3d/B16 - walk turn change direction_core11.npz,ACCAD::Female1,train,96,64
53:128,53,ACCAD/Female1Walking_c3d/B16 - walk turn change direction_core11.npz,ACCAD::Female1,train,128,64
53:160,53,ACCAD/Female1Walking_c3d/B16 - walk turn change direction_core11.npz,ACCAD::Female1,train,160,64
53:192,53,ACCAD/Female1Walking_c3d/B16 - walk turn change direction_core11.npz,ACCAD::Female1,train,192,64
53:224,53,ACCAD/Female1Walking_c3d/B16 - walk turn change direction_core11.npz,ACCAD::Female1,train,224,64
53:256,53,ACCAD/Female1Walking_c3d/B16 - walk turn change direction_core11.npz,ACCAD::Female1,train,256,64
53:267,53,ACCAD/Female1Walking_c3d/B16 - walk turn change direction_core11.npz,ACCAD::Female1,train,267,64
54:0,54,ACCAD/Female1Walking_c3d/B17 - walk to hop to walk1_core11.npz,ACCAD::Female1,train,0,64
54:32,54,ACCAD/Female1Walking_c3d/B17 - walk to hop to walk1_core11.npz,ACCAD::Female1,train,32,64
54:64,54,ACCAD/Female1Walking_c3d/B17 - walk to hop to walk1_core11.npz,ACCAD::Female1,train,64,64
54:96,54,ACCAD/Female1Walking_c3d/B17 - walk to hop to walk1_core11.npz,ACCAD::Female1,train,96,64
54:125,54,ACCAD/Female1Walking_c3d/B17 - walk to hop to walk1_core11.npz,ACCAD::Female1,train,125,64
55:0,55,ACCAD/Female1Walking_c3d/B18 - walk to leap to walk_core11.npz,ACCAD::Female1,train,0,64
55:32,55,ACCAD/Female1Walking_c3d/B18 - walk to leap to walk_core11.npz,ACCAD::Female1,train,32,64
55:64,55,ACCAD/Female1Walking_c3d/B18 - walk to leap to walk_core11.npz,ACCAD::Female1,train,64,64
55:96,55,ACCAD/Female1Walking_c3d/B18 - walk to leap to walk_core11.npz,ACCAD::Female1,train,96,64
55:107,55,ACCAD/Female1Walking_c3d/B18 - walk to leap to walk_core11.npz,ACCAD::Female1,train,107,64
56:0,56,ACCAD/Female1Walking_c3d/B19 - walk to pick up box_core11.npz,ACCAD::Female1,train,0,64
56:32,56,ACCAD/Female1Walking_c3d/B19 - walk to pick up box_core11.npz,ACCAD::Female1,train,32,64
56:64,56,ACCAD/Female1Walking_c3d/B19 - walk to pick up box_core11.npz,ACCAD::Female1,train,64,64
56:96,56,ACCAD/Female1Walking_c3d/B19 - walk to pick up box_core11.npz,ACCAD::Female1,train,96,64
56:128,56,ACCAD/Female1Walking_c3d/B19 - walk to pick up box_core11.npz,ACCAD::Female1,train,128,64
56:144,56,ACCAD/Female1Walking_c3d/B19 - walk to pick up box_core11.npz,ACCAD::Female1,train,144,64
57:0,57,ACCAD/Female1Walking_c3d/B2 - walk to stand t2_core11.npz,ACCAD::Female1,train,0,64
57:32,57,ACCAD/Female1Walking_c3d/B2 - walk to stand t2_core11.npz,ACCAD::Female1,train,32,64
57:64,57,ACCAD/Female1Walking_c3d/B2 - walk to stand t2_core11.npz,ACCAD::Female1,train,64,64
57:83,57,ACCAD/Female1Walking_c3d/B2 - walk to stand t2_core11.npz,ACCAD::Female1,train,83,64
58:0,58,ACCAD/Female1Walking_c3d/B2 - walk to stand_core11.npz,ACCAD::Female1,train,0,64
58:32,58,ACCAD/Female1Walking_c3d/B2 - walk to stand_core11.npz,ACCAD::Female1,train,32,64
58:64,58,ACCAD/Female1Walking_c3d/B2 - walk to stand_core11.npz,ACCAD::Female1,train,64,64
58:96,58,ACCAD/Female1Walking_c3d/B2 - walk to stand_core11.npz,ACCAD::Female1,train,96,64
58:107,58,ACCAD/Female1Walking_c3d/B2 - walk to stand_core11.npz,ACCAD::Female1,train,107,64
59:0,59,ACCAD/Female1Walking_c3d/B20 - walk with box_core11.npz,ACCAD::Female1,train,0,64
59:32,59,ACCAD/Female1Walking_c3d/B20 - walk with box_core11.npz,ACCAD::Female1,train,32,64
59:64,59,ACCAD/Female1Walking_c3d/B20 - walk with box_core11.npz,ACCAD::Female1,train,64,64
59:65,59,ACCAD/Female1Walking_c3d/B20 - walk with box_core11.npz,ACCAD::Female1,train,65,64
60:0,60,ACCAD/Female1Walking_c3d/B21 - put down box to walk_core11.npz,ACCAD::Female1,train,0,64
60:32,60,ACCAD/Female1Walking_c3d/B21 - put down box to walk_core11.npz,ACCAD::Female1,train,32,64
60:64,60,ACCAD/Female1Walking_c3d/B21 - put down box to walk_core11.npz,ACCAD::Female1,train,64,64
60:96,60,ACCAD/Female1Walking_c3d/B21 - put down box to walk_core11.npz,ACCAD::Female1,train,96,64
60:128,60,ACCAD/Female1Walking_c3d/B21 - put down box to walk_core11.npz,ACCAD::Female1,train,128,64
60:160,60,ACCAD/Female1Walking_c3d/B21 - put down box to walk_core11.npz,ACCAD::Female1,train,160,64
60:192,60,ACCAD/Female1Walking_c3d/B21 - put down box to walk_core11.npz,ACCAD::Female1,train,192,64
60:219,60,ACCAD/Female1Walking_c3d/B21 - put down box to walk_core11.npz,ACCAD::Female1,train,219,64
61:0,61,ACCAD/Female1Walking_c3d/B21 s2 - put down box to walk_core11.npz,ACCAD::Female1,train,0,64
61:32,61,ACCAD/Female1Walking_c3d/B21 s2 - put down box to walk_core11.npz,ACCAD::Female1,train,32,64
61:64,61,ACCAD/Female1Walking_c3d/B21 s2 - put down box to walk_core11.npz,ACCAD::Female1,train,64,64
61:96,61,ACCAD/Female1Walking_c3d/B21 s2 - put down box to walk_core11.npz,ACCAD::Female1,train,96,64
61:128,61,ACCAD/Female1Walking_c3d/B21 s2 - put down box to walk_core11.npz,ACCAD::Female1,train,128,64
61:160,61,ACCAD/Female1Walking_c3d/B21 s2 - put down box to walk_core11.npz,ACCAD::Female1,train,160,64
61:192,61,ACCAD/Female1Walking_c3d/B21 s2 - put down box to walk_core11.npz,ACCAD::Female1,train,192,64
61:224,61,ACCAD/Female1Walking_c3d/B21 s2 - put down box to walk_core11.npz,ACCAD::Female1,train,224,64
61:256,61,ACCAD/Female1Walking_c3d/B21 s2 - put down box to walk_core11.npz,ACCAD::Female1,train,256,64
61:281,61,ACCAD/Female1Walking_c3d/B21 s2 - put down box to walk_core11.npz,ACCAD::Female1,train,281,64
62:0,62,ACCAD/Female1Walking_c3d/B21 s3 - put down box to walk_core11.npz,ACCAD::Female1,train,0,64
62:32,62,ACCAD/Female1Walking_c3d/B21 s3 - put down box to walk_core11.npz,ACCAD::Female1,train,32,64
62:64,62,ACCAD/Female1Walking_c3d/B21 s3 - put down box to walk_core11.npz,ACCAD::Female1,train,64,64
62:96,62,ACCAD/Female1Walking_c3d/B21 s3 - put down box to walk_core11.npz,ACCAD::Female1,train,96,64
62:128,62,ACCAD/Female1Walking_c3d/B21 s3 - put down box to walk_core11.npz,ACCAD::Female1,train,128,64
62:160,62,ACCAD/Female1Walking_c3d/B21 s3 - put down box to walk_core11.npz,ACCAD::Female1,train,160,64
62:192,62,ACCAD/Female1Walking_c3d/B21 s3 - put down box to walk_core11.npz,ACCAD::Female1,train,192,64
62:224,62,ACCAD/Female1Walking_c3d/B21 s3 - put down box to walk_core11.npz,ACCAD::Female1,train,224,64
62:256,62,ACCAD/Female1Walking_c3d/B21 s3 - put down box to walk_core11.npz,ACCAD::Female1,train,256,64
62:259,62,ACCAD/Female1Walking_c3d/B21 s3 - put down box to walk_core11.npz,ACCAD::Female1,train,259,64
63:0,63,ACCAD/Female1Walking_c3d/B22 - side step left_core11.npz,ACCAD::Female1,train,0,64
63:32,63,ACCAD/Female1Walking_c3d/B22 - side step left_core11.npz,ACCAD::Female1,train,32,64
63:64,63,ACCAD/Female1Walking_c3d/B22 - side step left_core11.npz,ACCAD::Female1,train,64,64
63:96,63,ACCAD/Female1Walking_c3d/B22 - side step left_core11.npz,ACCAD::Female1,train,96,64
63:128,63,ACCAD/Female1Walking_c3d/B22 - side step left_core11.npz,ACCAD::Female1,train,128,64
63:160,63,ACCAD/Female1Walking_c3d/B22 - side step left_core11.npz,ACCAD::Female1,train,160,64
63:192,63,ACCAD/Female1Walking_c3d/B22 - side step left_core11.npz,ACCAD::Female1,train,192,64
63:212,63,ACCAD/Female1Walking_c3d/B22 - side step left_core11.npz,ACCAD::Female1,train,212,64
64:0,64,ACCAD/Female1Walking_c3d/B23 - side step right_core11.npz,ACCAD::Female1,train,0,64
64:32,64,ACCAD/Female1Walking_c3d/B23 - side step right_core11.npz,ACCAD::Female1,train,32,64
64:64,64,ACCAD/Female1Walking_c3d/B23 - side step right_core11.npz,ACCAD::Female1,train,64,64
64:96,64,ACCAD/Female1Walking_c3d/B23 - side step right_core11.npz,ACCAD::Female1,train,96,64
64:128,64,ACCAD/Female1Walking_c3d/B23 - side step right_core11.npz,ACCAD::Female1,train,128,64
64:160,64,ACCAD/Female1Walking_c3d/B23 - side step right_core11.npz,ACCAD::Female1,train,160,64
64:186,64,ACCAD/Female1Walking_c3d/B23 - side step right_core11.npz,ACCAD::Female1,train,186,64
65:0,65,ACCAD/Female1Walking_c3d/B24 - walk to crouch_core11.npz,ACCAD::Female1,train,0,64
65:32,65,ACCAD/Female1Walking_c3d/B24 - walk to crouch_core11.npz,ACCAD::Female1,train,32,64
65:64,65,ACCAD/Female1Walking_c3d/B24 - walk to crouch_core11.npz,ACCAD::Female1,train,64,64
65:96,65,ACCAD/Female1Walking_c3d/B24 - walk to crouch_core11.npz,ACCAD::Female1,train,96,64
65:128,65,ACCAD/Female1Walking_c3d/B24 - walk to crouch_core11.npz,ACCAD::Female1,train,128,64
65:149,65,ACCAD/Female1Walking_c3d/B24 - walk to crouch_core11.npz,ACCAD::Female1,train,149,64
66:0,66,ACCAD/Female1Walking_c3d/B25 - crouch to walk1_core11.npz,ACCAD::Female1,train,0,64
66:32,66,ACCAD/Female1Walking_c3d/B25 - crouch to walk1_core11.npz,ACCAD::Female1,train,32,64
66:64,66,ACCAD/Female1Walking_c3d/B25 - crouch to walk1_core11.npz,ACCAD::Female1,train,64,64
66:96,66,ACCAD/Female1Walking_c3d/B25 - crouch to walk1_core11.npz,ACCAD::Female1,train,96,64
66:114,66,ACCAD/Female1Walking_c3d/B25 - crouch to walk1_core11.npz,ACCAD::Female1,train,114,64
67:0,67,ACCAD/Female1Walking_c3d/B27 -skip to walk1_core11.npz,ACCAD::Female1,train,0,64
67:32,67,ACCAD/Female1Walking_c3d/B27 -skip to walk1_core11.npz,ACCAD::Female1,train,32,64
